sample_id,category,defect_type,dice,iou,precision,recall,predicted_positive_rate,search_region_recall,pixel_auroc,pixel_ap,aupro,disposition,confidence
cashew/bad/065,cashew,bad,0.04979301498454901,0.025532169337479073,0.025532169337479073,1.0,0.011162549792287401,1.0,0.999954971338632,0.8781743191728916,0.9997666875521343,needs_review,0.33593562231274693
cashew/bad/066,cashew,bad,0.007547717541185862,0.003788154731550958,0.003788154731550958,1.0,0.054973088136353446,1.0,0.9987270667521326,0.1524761973463114,0.9950696428616842,needs_review,0.1922170403249654
cashew/bad/067,cashew,bad,0.00416602110554494,0.0020873585426442174,0.0020873585426442174,1.0,0.03869114364741187,1.0,0.9972870042263863,0.021609920500099848,0.9908100962638855,needs_review,0.1922170403249654
cashew/bad/068,cashew,bad,0.012061864335546776,0.00606752499947147,0.00606752499947147,1.0,0.0315713805145292,1.0,0.999758754153119,0.5686247410609941,0.9979196389516195,needs_review,0.1922170403249654
cashew/bad/069,cashew,bad,0.008961629081117469,0.004500982608879403,0.004501648490996703,0.9681818181818181,0.03158139236856438,1.0,0.9947010943774637,0.3915639440205546,0.9796034296353658,needs_review,0.0
cashew/bad/070,cashew,bad,0.00475696935873927,0.0023841553563579694,0.0023841553563579694,1.0,0.050111999273806856,1.0,0.9993205408814851,0.14622812586093936,0.9972962737083435,needs_review,0.14631324036381904
cashew/bad/071,cashew,bad,0.009145109135004043,0.0045935588660761875,0.0045935588660761875,1.0,0.05259961127308066,1.0,0.9889784259422256,0.21410968058875063,0.9604773918787639,needs_review,0.05360788333901388
cashew/bad/072,cashew,bad,0.03163432146157674,0.016071364079598395,0.016071364079598395,1.0,0.018481215092002266,0.952808988764045,0.9998534406723916,0.6051391860259964,0.999170740445455,needs_review,0.1922170403249654
cashew/bad/073,cashew,bad,0.006527980930711306,0.003274678986344181,0.003274678986344181,1.0,0.04912149318125995,1.0,0.999508239160529,0.24021532143204147,0.9978753328323364,needs_review,0.1922170403249654
cashew/bad/074,cashew,bad,0.015292048505044896,0.007704936382970784,0.007704936382970784,1.0,0.0357770266662395,0.24939467312348668,0.9991694392667557,0.3159987908215486,0.9970439473787944,needs_review,0.1922170403249654
cashew/bad/075,cashew,bad,0.011428571428571429,0.005747126436781609,0.005764232413850927,0.6594724220623501,0.03184303548735035,1.0,0.9612275096630922,0.14680507986700206,0.8942775925000509,needs_review,0.26492412051480796
cashew/bad/076,cashew,bad,0.043643702566905626,0.02230866771260934,0.022319700683782737,0.9783223374175306,0.031040752250664785,0.8520263901979265,0.9964660059544362,0.4149848241564277,0.9670754273732504,needs_review,0.012448786927493547
cashew/bad/077,cashew,bad,0.01176827578927926,0.005918965906225531,0.005918965906225531,1.0,0.05029354756031141,1.0,0.9988802089291648,0.2743876473519251,0.9961205720901489,needs_review,0.14631324036381904
cashew/bad/078,cashew,bad,0.013930846048757961,0.007014280454959406,0.007014280454959406,1.0,0.034446784993432226,1.0,0.9916448148329814,0.021753508100909924,0.9712768594423931,needs_review,0.1922170403249654
cashew/bad/079,cashew,bad,0.22414916545536565,0.12622071690657635,0.12622071690657635,1.0,0.011823999615544804,1.0,0.9932524586882765,0.12125026687829236,0.9773056705792745,soft_mask_only,0.48444374881296326
cashew/bad/080,cashew,bad,0.07445751200927613,0.03866832982063745,0.038831177245534844,0.902157551430005,0.03090525849272205,1.0,0.9849506009963553,0.1275211579115153,0.9495547413825989,needs_review,0.0
cashew/bad/081,cashew,bad,0.09715362076182503,0.051056996414351394,0.051056996414351394,1.0,0.030341924839009386,1.0,0.992043775001144,0.13746349230366048,0.9728804230690002,needs_review,0.1922170403249654
cashew/bad/082,cashew,bad,0.17279110382435756,0.09456559903249717,0.096762604287254,0.8063872255489022,0.016720463695682353,1.0,0.9791013752953308,0.15439988267342253,0.9301278988520305,needs_review,0.1922170403249654
cashew/bad/083,cashew,bad,0.2497071227741331,0.14266590810213847,0.1446948611771095,0.9105083297736011,0.01966461623896026,1.0,0.9790614559630324,0.11967357915387894,0.9208988149960836,soft_mask_only,0.5361620568515786
cashew/bad/084,cashew,bad,0.07841634738186462,0.04080818822278347,0.041145461043602574,0.8327305605786618,0.029880712096455538,1.0,0.9645427144713169,0.06643874499041683,0.5801789462566376,needs_review,0.0
cashew/bad/085,cashew,bad,0.1771742644681539,0.09719758779709117,0.0987957020263936,0.8573216520650814,0.009255625327053898,1.0,0.9762970809800836,0.058954155053882386,0.9210628271102905,soft_mask_only,0.4702274405977307
cashew/bad/086,cashew,bad,0.07904794156064052,0.041150397904704344,0.041186182212307965,0.9793227449805214,0.052960705475282734,1.0,0.9920662112784329,0.21552073553796056,0.9729273120562236,needs_review,0.1922170403249654
cashew/bad/087,cashew,bad,0.05894944837806685,0.030369867662029183,0.031019842301360366,0.5917355371900826,0.030812481978662737,1.0,0.9372767629972557,0.031779487997677804,0.785844624042511,needs_review,0.0835889423420778
cashew/bad/088,cashew,bad,0.040803073759402564,0.020826428019003425,0.02155928326343881,0.3799126637554585,0.035014790845694636,1.0,0.8333352214869791,0.012043071455803757,0.5683205525080364,needs_review,0.1922170403249654
cashew/bad/089,cashew,bad,0.262633114020213,0.15116733036620597,0.1651031894934334,0.6416970500497182,0.015653200055532418,1.0,0.9221509773249327,0.07806793993784922,0.9666022658348083,needs_review,0.33593562231274693
cashew/bad/090,cashew,bad,0.07390315903769808,0.038369389049397504,0.038614282674987586,0.8581560283687943,0.05647086150001602,1.0,0.9581549687555329,0.16819991897220357,0.8795719345410665,needs_review,0.1922170403249654
cashew/bad/091,cashew,bad,0.11442445371350309,0.060684099313259375,0.060684099313259375,1.0,0.010107967833915356,1.0,0.9957292365461008,0.07406205393704596,0.984884003798167,needs_review,0.33593562231274693
cashew/bad/092,cashew,bad,0.1047256664261191,0.05525620464064429,0.05662429796039019,0.6957721923579835,0.056450170335009986,1.0,0.9043280431718002,0.21036096975663113,0.5296369393666586,needs_review,0.1922170403249654
cashew/bad/093,cashew,bad,0.04489439957532325,0.022962646910515496,0.023182957393483708,0.7072879330943848,0.05113254092845929,1.0,0.8964518773334663,0.04027698136712099,0.7582027713457744,needs_review,0.14631324036381904
cashew/bad/094,cashew,bad,0.4836005048911329,0.31891365464772436,0.9886078480702366,0.3200899785079191,0.10346850671194695,1.0,0.9342850661697062,0.8489714696922526,0.7994567354520162,soft_mask_only,0.5812128131620387
cashew/bad/095,cashew,bad,0.6361423356451111,0.466428684070936,0.964348382813241,0.4746127655353303,0.1125919755657365,1.0,0.8992326656695148,0.7509554571180939,0.7247735559940338,soft_mask_only,0.727275839905169
cashew/bad/096,cashew,bad,0.4402207434613711,0.28223272082633233,0.9862339395961955,0.2833489637484232,0.06400111064834096,0.1643740393287211,0.9065927020582697,0.7243829899427244,0.7153246800104778,soft_mask_only,0.687480278599696
cashew/bad/097,cashew,bad,0.45305192949370243,0.2928682210679664,0.868824531516184,0.30641717945497926,0.09559852198336163,0.9998990428772287,0.8415122123709645,0.6444541362141953,0.5705476303895315,soft_mask_only,0.6559747411381632
cashew/bad/098,cashew,bad,0.31396030757226817,0.18621169417440944,0.9058941436207297,0.18988482510648275,0.045953075107594055,0.9993789141348791,0.9081276575651953,0.6910901547541362,0.8500405152638754,soft_mask_only,0.6103126264847851
cashew/bad/099,cashew,bad,0.35782323002528915,0.21789568368501494,0.9353129252453285,0.221229582410911,0.060330764959044846,0.03889874550564444,0.8806158237162232,0.7301604876274587,0.6965972483158112,soft_mask_only,0.687480278599696
chewinggum/bad/000,chewinggum,bad,0.9019607843137255,0.8214285714285714,0.945635842098074,0.8621419676214197,0.009759017193252801,0.9532378580323786,0.9957532552500782,0.8408308968775615,0.7629919052124023,soft_mask_only,0.48444374881296326
chewinggum/bad/001,chewinggum,bad,0.6369020501138952,0.4672459893048128,0.46993853246254325,0.987886129618413,0.020819058943344113,1.0,0.9960608700764141,0.5780019392553061,0.9848748644193014,soft_mask_only,0.6103126264847851
chewinggum/bad/002,chewinggum,bad,0.3183788535572464,0.18932852636322667,0.18937973314100254,0.9985738733599544,0.03696456041099579,1.0,0.9902071550282461,0.2692269141785023,0.9701283772786459,soft_mask_only,0.5169785533383936
chewinggum/bad/003,chewinggum,bad,0.6361696680037552,0.4664580725907384,0.8223742277140336,0.5187195546276966,0.00302061644036482,0.7500347947112039,0.9976655696579699,0.7059748630336118,0.9915381669998169,needs_review,0.14293962672271412
chewinggum/bad/004,chewinggum,bad,0.8686815129020855,0.7678487736291204,0.9912605042016807,0.7730823677449798,0.009914313669555759,0.898600115346301,0.995423488179136,0.8351220955312804,0.9840368231137594,needs_review,0.33593562231274693
chewinggum/bad/005,chewinggum,bad,0.7578781830278837,0.610148032723023,0.9563425431231873,0.6276297335203366,0.00873259413099291,0.8364556201162092,0.9899285687850525,0.785719985487609,0.9633339444796245,soft_mask_only,0.47612937642811365
chewinggum/bad/006,chewinggum,bad,0.8452391636004667,0.7319603652613172,0.9777835452893849,0.7443395108072866,0.012840285905478433,0.9039396214486111,0.9944086736097041,0.7871452823302337,0.8440786600112915,soft_mask_only,0.5169785533383936
chewinggum/bad/007,chewinggum,bad,0.8722520391764457,0.7734459023445902,0.9974341192787795,0.7749878765019667,0.0096110523102517,0.9312462955978231,0.9643813158962516,0.7592740180921477,0.4925846060117086,soft_mask_only,0.48444374881296326
chewinggum/bad/008,chewinggum,bad,0.5746486712119104,0.40316282702069506,0.4380336214668293,0.835102618542109,0.02513670088965552,1.0,0.9897669410265775,0.5144310741111396,0.9544838468233745,soft_mask_only,0.6559747411381632
chewinggum/bad/009,chewinggum,bad,0.2572830688161033,0.1476333099267709,0.14834334096505247,0.9685972169988718,0.04628701454854715,1.0,0.9898883131234396,0.4391306193796601,0.9664075573285421,soft_mask_only,0.6103126264847851
chewinggum/bad/010,chewinggum,bad,0.8793613246599645,0.7846965699208444,0.9861469309557144,0.7934428173356258,0.009045186609044787,0.8762079800794451,0.9964647837377565,0.7888662901751532,0.9877559542655945,needs_review,0.1922170403249654
chewinggum/bad/011,chewinggum,bad,0.7935625627519172,0.657773489325775,0.9962004968581032,0.6594278252037435,0.01824367016894657,0.7369833861333462,0.982889192501749,0.7496019406006444,0.8357866605122884,soft_mask_only,0.5361620568515786
chewinggum/bad/012,chewinggum,bad,0.909324790058735,0.8337264675775513,0.9317582690872918,0.8879461534815377,0.013400153030347464,0.924586434090155,0.9912801827424339,0.6605366784871992,0.8268418908119202,soft_mask_only,0.48444374881296326
chewinggum/bad/013,chewinggum,bad,0.8643586235925497,0.7611193476649369,0.9968446601941747,0.7629574586661713,0.0054920298915724,0.9464982351848412,0.9974701561164658,0.7469919541135557,0.8732512593269348,needs_review,0.33593562231274693
chewinggum/bad/014,chewinggum,bad,0.8936015762729441,0.8076670728278189,0.973562309343577,0.8257786296118831,0.011798533148132843,0.8923814087206516,0.9945184594797966,0.7521097399560789,0.9802664319674175,soft_mask_only,0.5169785533383936
chewinggum/bad/015,chewinggum,bad,0.7766519570380231,0.6348577263078701,0.640077478429301,0.9873177050687393,0.049206321699649946,1.0,0.9944706380546031,0.7863450101060016,0.9769697984059652,soft_mask_only,0.727275839905169
chewinggum/bad/016,chewinggum,bad,0.8563432835820896,0.7487765089722676,0.9719204566378199,0.7653327533710309,0.0072396151313421616,0.8924894881832681,0.9984577601178345,0.8065521590266049,0.994624396165212,needs_review,0.26492412051480796
chewinggum/bad/017,chewinggum,bad,0.7932787208843269,0.6573835521203942,0.9303738858664197,0.6913978494623656,0.01151593355177038,0.8502365591397849,0.9851854914817523,0.6525269611279069,0.937188466389974,soft_mask_only,0.5169785533383936
chewinggum/bad/018,chewinggum,bad,0.8989022798802487,0.8163692136084774,0.9253990832938201,0.8738805970149254,0.012650997496594141,0.9742786069651741,0.993224765921893,0.6050175675728138,0.9227559963862102,soft_mask_only,0.48444374881296326
chewinggum/bad/019,chewinggum,bad,0.8828320121620155,0.7902410575427683,0.9904367424011695,0.7963171555903815,0.010942069748779624,0.9005827905382242,0.9889631042388449,0.6946942291267121,0.7374843458334606,soft_mask_only,0.4702274405977307
chewinggum/bad/020,chewinggum,bad,0.9065987297714306,0.8291546337621423,0.9766524932354078,0.8459220570510245,0.008621287214501092,0.9735502879335743,0.9980710781693484,0.7741600556432265,0.9914634625116985,needs_review,0.3214297658088755
chewinggum/bad/021,chewinggum,bad,0.8580813892666597,0.7514383084759427,0.9724013657056145,0.767813681806268,0.014055330868140628,0.847193619650279,0.9903576511813618,0.7465026194241065,0.7477309306462606,soft_mask_only,0.5169785533383936
chewinggum/bad/022,chewinggum,bad,0.7983014861995754,0.6643109540636042,0.7286821705426356,0.8826291079812206,0.005502694027284191,0.9132922535211268,0.9979697166827421,0.5854260453841104,0.8797168731689453,needs_review,0.2604451752336163
chewinggum/bad/023,chewinggum,bad,0.9372676579925651,0.8819414079580236,0.9586501901140685,0.9168181818181819,0.004207001538301576,0.9886363636363636,0.9985884064307448,0.5896399074609551,0.9947005907694499,needs_review,0.012554768313383539
chewinggum/bad/024,chewinggum,bad,0.9045978377093976,0.8258134490238612,0.9438452956489402,0.8684840880574883,0.0053767239241886595,0.9786700125470514,0.9986771427715535,0.7385274190185451,0.994641383488973,needs_review,0.33593562231274693
chewinggum/bad/025,chewinggum,bad,0.17688098495212037,0.09702108501538231,0.12186616399622997,0.3224438902743142,0.007071654993881452,1.0,0.980791431284881,0.12921386742320315,0.9359176953633627,needs_review,0.0
chewinggum/bad/026,chewinggum,bad,0.2658117529880478,0.15327733505635724,0.19819903453397697,0.40343915343915343,0.007179629367963337,0.9629629629629629,0.9757330537952758,0.17926003031592053,0.918955405553182,needs_review,0.0
chewinggum/bad/027,chewinggum,bad,0.07491675915649279,0.03891611415393485,0.574468085106383,0.04007123775601069,0.00015662949326693132,0.8435737607598695,0.990489281414131,0.6203034856419439,0.9685232241948446,needs_review,0.0
chewinggum/bad/028,chewinggum,bad,0.07544338335607094,0.03920039696604523,0.0433793536240979,0.28922594142259417,0.008496650128369533,1.0,0.9804500992460474,0.03696988959460643,0.955690344174703,needs_review,0.08743644365621273
chewinggum/bad/029,chewinggum,bad,0.37857467090331365,0.23348264277715566,0.2376971309139274,0.9294205052005944,0.007015668281394549,0.9929420505200595,0.9982804575623443,0.6056100628573657,0.9941655397415161,needs_review,0.0
chewinggum/bad/030,chewinggum,bad,0.5761843790012804,0.40467625899280574,0.7315373896888063,0.4752564876282438,0.004304978285153657,0.6993562663447999,0.9525717987419138,0.4502906630895403,0.8982086181640625,needs_review,0.19071892321179523
chewinggum/bad/031,chewinggum,bad,0.0,0.0,0.0,0.0,0.0026653674194657803,0.0,0.8542092037558379,0.007765094759620815,0.5429558455944061,needs_review,0.0
chewinggum/bad/032,chewinggum,bad,0.03912792866103821,0.01995435053257712,0.024527098831030818,0.0966823056300268,0.015679612038742807,1.0,0.6766954053867854,0.009672311482893273,0.4600800077120463,needs_review,0.0
chewinggum/bad/033,chewinggum,bad,0.14774596906877263,0.07976550008882573,0.09109352809900588,0.3907745865970409,0.003285220307713636,1.0,0.9927172400709668,0.06789721205618898,0.9859986106554668,needs_review,0.0
chewinggum/bad/034,chewinggum,bad,0.1207736190343676,0.06426773285946986,0.07489861075157477,0.3116696588868941,0.007724166797746668,1.0,0.9491333228924085,0.05786771676187477,0.8305511375268301,needs_review,0.03860534946970294
chewinggum/bad/035,chewinggum,bad,0.3229956547669762,0.19260275364527765,0.19260275364527765,1.0,0.013118886450948974,1.0,0.9987518981115131,0.5981141324968319,0.9946268796920776,needs_review,0.3629234549406749
chewinggum/bad/036,chewinggum,bad,0.48935731941774235,0.32393982091723106,0.3259100054874703,0.9816804407713499,0.014575207484090443,1.0,0.997933348728711,0.5796551875869208,0.9963089227676392,needs_review,0.19294163315769997
chewinggum/bad/037,chewinggum,bad,0.25149700598802394,0.14383561643835616,0.1714785651793526,0.4715316760224539,0.004570915169466447,1.0,0.988415048528774,0.2299087087951468,0.9612730145454407,needs_review,0.0
chewinggum/bad/038,chewinggum,bad,0.2238039463014686,0.12600182611342192,0.9959903769045709,0.12606577344701583,0.0008311360770377164,0.5414129110840439,0.9762699343885225,0.48029553687486504,0.8268931011358898,needs_review,0.1922170403249654
chewinggum/bad/039,chewinggum,bad,0.2215585553299088,0.12458018001880794,0.1600598354525056,0.35980341438179,0.011584583925415035,0.9458096223486808,0.9616019883678452,0.1637683244277931,0.8835876981417339,needs_review,0.1922170403249654
chewinggum/bad/040,chewinggum,bad,0.9509537451945445,0.9064936277484711,0.9309617412983028,0.971823232070467,0.013902033917283632,0.998898954006306,0.9969563814493143,0.7081573052863522,0.9883558750152588,soft_mask_only,0.5169785533383936
chewinggum/bad/041,chewinggum,bad,0.8942943541687436,0.8087996634008535,0.940979020979021,0.8520230481859051,0.009531071292413268,0.9360476160324194,0.9927762696565632,0.7030822937932584,0.8885173996289571,soft_mask_only,0.48444374881296326
chewinggum/bad/042,chewinggum,bad,0.7614987878886484,0.6148551010220435,0.6627396561977854,0.8948455185071887,0.0235350810074409,1.0,0.9946386407268822,0.6249381984951243,0.9807433684666952,soft_mask_only,0.6103126264847851
chewinggum/bad/043,chewinggum,bad,0.8977016173803619,0.8143907598294329,0.9554478846608366,0.8465377635069106,0.016919984323720504,0.8889082786541952,0.9907340545810177,0.7404034025534616,0.9666357437769573,soft_mask_only,0.6103126264847851
chewinggum/bad/044,chewinggum,bad,0.7278091208274565,0.5720911325042961,0.8727062603940581,0.624175957099369,0.023645721415450734,1.0,0.9898077367098554,0.6797212329707016,0.8142681419849396,soft_mask_only,0.687480278599696
chewinggum/bad/045,chewinggum,bad,0.9039877781259793,0.8247971693055506,0.9866603959126085,0.8340983843568149,0.015588966885192582,0.9646148841580222,0.9959750637728141,0.8834217524110562,0.8604408303896587,soft_mask_only,0.48444374881296326
chewinggum/bad/046,chewinggum,bad,0.8483298506066183,0.7366083518388128,0.8240426563257393,0.8740921653062537,0.011000055986712488,0.9331576579471689,0.9965278917428426,0.7378125048099963,0.9475568930308025,soft_mask_only,0.5169785533383936
chewinggum/bad/047,chewinggum,bad,0.8890505638413969,0.8002619515389653,0.9941425317279532,0.8040531648901171,0.008192722260583488,0.9299907882616134,0.9979735304808772,0.8821624350304996,0.992588996887207,needs_review,0.44993026243810186
chewinggum/bad/048,chewinggum,bad,0.8661105799347203,0.7638404280065132,0.9412396990326048,0.8020884220810943,0.009301125866127772,0.8663287738153396,0.9888874938948194,0.7261365246901734,0.8706792195638021,soft_mask_only,0.4702274405977307
chewinggum/bad/049,chewinggum,bad,0.9223146409086844,0.8558292391448679,0.943253329430704,0.9022853743044132,0.01821700982966709,0.9886256255905925,0.9973513554478829,0.8107147202797748,0.9885988632837932,soft_mask_only,0.6559747411381632
chewinggum/bad/050,chewinggum,bad,0.7400125306145697,0.5873173730652395,0.5873173730652395,1.0,0.036860585087805826,1.0,0.9938949498149938,0.7310949167221117,0.9709075093269348,soft_mask_only,0.687480278599696
chewinggum/bad/051,chewinggum,bad,0.7508542007956939,0.6010941247002398,0.6098112633759717,0.9767710902061071,0.03506701076277897,1.0,0.9940264367186629,0.6634646418506976,0.9554559985796611,soft_mask_only,0.6559747411381632
chewinggum/bad/052,chewinggum,bad,0.6851096489336932,0.5210393766887904,0.5210393766887904,1.0,0.050813273649720464,1.0,0.9925529158496476,0.6919975442678529,0.9668798247973125,soft_mask_only,0.727275839905169
chewinggum/bad/053,chewinggum,bad,0.7739059663181619,0.6311962582463594,0.809111140201597,0.7416366690664746,0.02545729146949124,0.7599952003839693,0.9652862842674104,0.6344380981227432,0.8467211325963339,soft_mask_only,0.5169785533383936
chewinggum/bad/054,chewinggum,bad,0.8606533398342272,0.7553919890448476,0.8890008058017728,0.8340578340578341,0.003308548104583179,0.9467019467019467,0.9985844848944446,0.6839732654261479,0.9946034351984661,needs_review,0.0
chewinggum/bad/055,chewinggum,bad,0.9108993697541743,0.8363775985957984,0.9432725023198267,0.8806745985907358,0.010774109611318914,0.9652882060760078,0.9965991943004544,0.8007499620062678,0.9051860372225444,soft_mask_only,0.5361620568515786
chewinggum/bad/056,chewinggum,bad,0.7349026321420928,0.5809059846408877,0.5809059846408877,1.0,0.019701324219052012,1.0,0.9970941366456254,0.7604671501561127,0.984814465045929,soft_mask_only,0.687480278599696
chewinggum/bad/057,chewinggum,bad,0.8183709033672494,0.6925784966698383,0.9015357939063661,0.7492537313432835,0.005381389483562568,0.9467833247555327,0.9978448958065035,0.8181144361367934,0.9920828541119894,needs_review,0.26492412051480796
chewinggum/bad/058,chewinggum,bad,0.9214890662019009,0.8544086455913544,0.9876536003035521,0.8636328832852658,0.02283524710135461,0.9416553941961665,0.9955225796474428,0.8291632449792745,0.9846046566963196,soft_mask_only,0.5361620568515786
chewinggum/bad/059,chewinggum,bad,0.8773906491083282,0.7815636386882312,0.9731751970070843,0.7987717235071214,0.00837334605920195,0.9572063243172612,0.9958002150119801,0.817033942512473,0.8468652764956157,soft_mask_only,0.5008504778764771
chewinggum/bad/060,chewinggum,bad,0.8762524102990661,0.7797591010026244,0.9774778574441164,0.7940249417568864,0.007901458053955195,0.9109908181444429,0.989558310096032,0.6139164745484872,0.743150810400645,needs_review,0.33593562231274693
chewinggum/bad/061,chewinggum,bad,0.9365171811298777,0.8806133625410734,0.9212357833984044,0.9523141039701689,0.015705605869540295,0.9930686554068875,0.9948196570177585,0.7009223616455593,0.964613159497579,soft_mask_only,0.5169785533383936
chewinggum/bad/062,chewinggum,bad,0.8948931405481719,0.8097797356828194,1.0,0.8097797356828194,0.018377638373825944,0.9457856093979442,0.998730463029582,0.9056166718726412,0.9954474369684856,soft_mask_only,0.5169785533383936
chewinggum/bad/063,chewinggum,bad,0.6837634826746352,0.519483750583113,0.9187108128918711,0.5445121752452978,0.012118457219486576,0.6955047755647553,0.9570598716280805,0.5847999774882234,0.7789045075575511,soft_mask_only,0.5169785533383936
chewinggum/bad/064,chewinggum,bad,0.9093568835672102,0.8337804272230501,0.9701734104046242,0.8557153053941062,0.011530596738374093,0.9023656571836444,0.9896101394498216,0.7733876271366558,0.8208189407984416,soft_mask_only,0.4702274405977307
chewinggum/bad/065,chewinggum,bad,0.18830380975491384,0.10393785159389231,0.6198083067092651,0.11101573676680973,0.0004172343097238255,0.12131616595135908,0.9328530839824549,0.09964289961569443,0.7386576135953268,needs_review,0.0
chewinggum/bad/066,chewinggum,bad,0.14550899749567553,0.07846303772796881,0.07846522247591468,0.9996452642781128,0.023936985622079028,1.0,0.9972142295961427,0.35965355959192336,0.9774807095527649,needs_review,0.33593562231274693
chewinggum/bad/067,chewinggum,bad,0.5264248704663212,0.35724331926863573,0.4106709781729992,0.733044733044733,0.000824470992217847,0.922077922077922,0.999066548822394,0.5046897264518052,0.9960547089576721,needs_review,0.0
chewinggum/bad/068,chewinggum,bad,0.06827424721685905,0.035343654304185096,0.03589942975635044,0.695397489539749,0.015428338341033729,1.0,0.9454455184959953,0.1784085545288591,0.2752089500427246,soft_mask_only,0.5169785533383936
chewinggum/bad/069,chewinggum,bad,0.3155339805825243,0.1873198847262248,0.29743746186699205,0.33597518952446587,0.002184814803953195,0.37250172294968986,0.964220661530888,0.21677215725608975,0.8064186573028564,needs_review,0.33593562231274693
chewinggum/bad/070,chewinggum,bad,0.05692883895131086,0.029298380878951428,0.029298380878951428,1.0,0.011237999514781825,1.0,0.9949440874876279,0.034595437428616045,0.9791049361228943,soft_mask_only,0.4702274405977307
chewinggum/bad/071,chewinggum,bad,0.3063698878031126,0.1808953948071375,0.18265185025353328,0.9495232753785754,0.006177867119536963,0.9512058328659563,0.9972036817022644,0.269844403482546,0.9516852100690206,needs_review,0.12900107231927183
chewinggum/bad/072,chewinggum,bad,0.03312927619733525,0.016843647015745148,0.016843647015745148,1.0,0.020022581307369718,1.0,0.9960410118745735,0.0533984352720874,0.9857512513796489,needs_review,0.33593562231274693
chewinggum/bad/073,chewinggum,bad,0.11784857828023296,0.06261376046596287,0.06261660978384528,0.9992737835875091,0.014646523891663045,1.0,0.9971698828807698,0.14473769646950024,0.9835421045621237,needs_review,0.09057517027997969
chewinggum/bad/074,chewinggum,bad,0.20071496162338345,0.1115526208145854,0.11377316884200489,0.8510922871154704,0.011183345819258896,1.0,0.9988692264689161,0.6843472192423624,0.9892302751541138,soft_mask_only,0.4702274405977307
chewinggum/bad/075,chewinggum,bad,0.21150298426478567,0.11825738729446028,0.11825738729446028,1.0,0.010984726291626787,1.0,0.9989032621499856,0.43728322833790195,0.9957036375999451,needs_review,0.20383602157466263
chewinggum/bad/076,chewinggum,bad,0.923751297727535,0.8583065380493033,0.9583532790809,0.8915608995769316,0.0027846724377414427,1.0,0.9987823081146957,0.6419492262044783,0.994963546593984,needs_review,0.19697781691742391
chewinggum/bad/077,chewinggum,bad,0.5978915662650602,0.4264232008592911,1.0,0.4264232008592911,0.0010584154693952636,0.9092373791621912,0.9969960217161915,0.8153181016488403,0.9892392158508301,needs_review,0.33593562231274693
chewinggum/bad/078,chewinggum,bad,0.8632724943964137,0.7594366197183099,1.0,0.7594366197183099,0.001796906867436795,0.9580281690140845,0.9996658801907453,0.8199868004249495,0.9986332058906555,needs_review,0.26492412051480796
chewinggum/bad/079,chewinggum,bad,0.0,0.0,0.0,0.0,3.9990508919216503e-05,0.0,0.9546727579685319,0.03869493586744211,0.8437389135360718,needs_review,0.0
chewinggum/bad/080,chewinggum,bad,0.7360436173995496,0.5823330832708177,0.9974301317057501,0.5832081141998497,0.00207484090442535,0.7197595792637115,0.9550695992278945,0.4753781859149058,0.7633489867051443,needs_review,0.06856503394927248
chewinggum/bad/081,chewinggum,bad,0.23367805285699364,0.13229641019575375,0.1362694931773879,0.8194139194139194,0.010941403240297637,1.0,0.9970374348121529,0.40496675366630963,0.9906822443008423,soft_mask_only,0.4702274405977307
chewinggum/bad/082,chewinggum,bad,0.3089840470193115,0.182720953326713,0.182720953326713,1.0,0.010738784661773606,1.0,0.9959515497205236,0.19365529031323764,0.9842345118522644,needs_review,0.45254540993618353
chewinggum/bad/083,chewinggum,bad,0.7972572853358267,0.6628660274682561,0.9914728682170543,0.6666666666666666,0.0017195918835263098,0.9246807401615845,0.9991412067491342,0.8551736858635844,0.9969429175059001,needs_review,0.32759981294078594
chewinggum/bad/084,chewinggum,bad,0.9345300950369588,0.8771060455896927,0.9936377245508982,0.8820598006644518,0.0017809106638691085,0.9637873754152824,0.9995533771063453,0.7091126066367102,0.9984391927719116,needs_review,0.0
chewinggum/bad/085,chewinggum,bad,0.767570281124498,0.6228105906313646,0.9925348912690685,0.6257417638633108,0.0020535126330017677,0.7845303867403315,0.9763107746475805,0.6968494019565544,0.8571464816729228,needs_review,0.2782746282473485
chewinggum/bad/086,chewinggum,bad,0.3246205733558179,0.1937594363361852,0.21491570838450375,0.6631071305545987,0.0059699164731570374,1.0,0.8938476413418466,0.1948732773538395,0.6752451260884603,needs_review,0.09563314700490057
chewinggum/bad/087,chewinggum,bad,0.8005390835579514,0.6674157303370787,0.9810074318744839,0.6761525327262379,0.001614283543372373,0.8767785998861696,0.9928658416300754,0.8216650434326964,0.9742482503255209,needs_review,0.13272049676274925
chewinggum/bad/088,chewinggum,bad,0.4841002618780397,0.31934846989141163,0.9992277992277993,0.31942730190076524,0.0008631284841730895,0.8699086645272772,0.9995741426112232,0.8871696059143671,0.9985079367955526,needs_review,0.1922170403249654
chewinggum/bad/089,chewinggum,bad,0.2200328407224959,0.12361623616236163,0.9766763848396501,0.12398223538119911,0.000228612409321521,0.8923019985196151,0.996178506406324,0.8283809131617763,0.9863913059234619,needs_review,0.1922170403249654
chewinggum/bad/090,chewinggum,bad,0.0,0.0,0.0,0.0,0.00032125708831770594,0.0,0.9264642938437856,0.01482994264826715,0.7389765977859497,needs_review,0.0
